20210601,38:39.0,19,橙味汽水,芬达中瓶500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,3,6.9
20210601,45:18.0,19,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,3,3,3,1,可乐,,3,6,6.9
20210601,01:20.0,21,畅爽装汽水,可口可乐汽水680ml,瓶,680ml,可口可乐,4,4,4,1,可乐,,4,5,6.9
20210601,01:58.0,21,乌龙茶饮料,雪菲力白桃乌龙茶500ml,瓶,500ml,雪菲力,5,5,5,1,加味汽水,,5,6.9,4.5
20210601,32:55.0,21,青苹果味汽水pet,美年达青苹果味汽水600ml,瓶,600ml,百事,3,3,3,1,加味汽水,,3,9,10
20210601,32:55.0,21,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,4.99,4.99,4.99,1,加味汽水,,4.99,12.9,3.5
20210602,32:31.0,8,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,5.99,5.99,5.99,1,可乐,,5.99,12.5,5
20210602,58:48.0,8,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,3,3,3,1,可乐,,3,5,6.9
20210602,13:38.0,10,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,2,2,2,1,加味汽水,,2,6.9,6.9
20210602,44:53.0,10,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.9,5.9,5.9,1,加味汽水,,5.9,6.9,6.9
20210602,04:18.0,11,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.9,5.9,5.9,1,加味汽水,,5.9,12.9,6.9
20210602,14:45.0,12,可口可乐,A可口可乐中瓶500ml,瓶,500ml,可口可乐,3,3,3,1,可乐,,3,4.5,5.5
20210602,05:22.0,13,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,13.8,3
20210602,39:06.0,14,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,12.5,7
20210602,19:36.0,15,卡曼橘味无糖苏打气泡水,元气森林苏打气泡水(卡曼橘味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,6.9,6.9
20210602,19:36.0,15,冰爽柠檬味汽水,七喜冰爽柠檬味汽水听装330ml,听,330ml,百事,5,5,2.5,2,加味汽水,,5,22,4.9
20210602,20:32.0,15,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,5.99,5.99,5.99,1,可乐,,5.99,6.9,6.9
20210602,31:17.0,15,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.99,5.99,5.99,1,加味汽水,,5.99,5,3
20210602,35:06.0,16,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,5.99,5.99,5.99,1,可乐,,5.99,3.9,3
20210602,06:00.0,17,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,9.98,9.98,4.99,2,加味汽水,,9.98,3,13.8
20210602,49:27.0,17,橙味汽水,芬达PET300ml,瓶,300ml,芬达,22,22,1.83,12,加味汽水,,22,6.8,6.9
20210602,43:35.0,18,原味益生菌气泡饮料,蒙牛优益C活菌泡泡原味338ml,瓶,338ml,未知,13.8,13.8,6.9,2,加味汽水,,13.8,15,4
20210602,44:40.0,19,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,38.7,4.9
20210602,47:41.0,19,雪碧零卡,雪碧零卡500ml,瓶,500ml,雪碧,3,3,3,1,加味汽水,,3,3.5,7
20210602,12:32.0,20,雪碧清爽柠檬味汽水,雪碧清爽柠檬味汽水PET300ml,瓶,300ml,雪碧,2,2,2,1,加味汽水,,2,2,22
20210602,40:03.0,20,可乐,百事可乐小瓶(PET)330ml,瓶,330ml,百事,7.5,7.5,2.5,3,可乐,,7.5,4.5,12.5
20210603,19:56.0,10,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.9,5.9,5.9,1,加味汽水,,5.9,5,12.9
20210603,23:06.0,10,卡曼橘味无糖苏打气泡水,元气森林苏打气泡水(卡曼橘味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,3,6.9
20210603,48:36.0,10,柠檬味汽水,可口可乐雪碧柠檬味汽水680ml,瓶,680ml,雪碧,4,4,4,1,加味汽水,,4,3,3
20210603,08:42.0,11,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,11.98,11.98,5.99,2,可乐,,11.98,5,2
20210603,08:42.0,11,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.92,5.92,5.92,1,加味汽水,,5.92,12.9,13.9
20210603,16:19.0,11,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,5.9,5.9,5.9,1,可乐,,5.9,13.8,6.9
20210603,30:11.0,11,卡曼橘味无糖苏打气泡水,元气森林苏打气泡水(卡曼橘味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,6.9,3
20210603,54:54.0,11,红提朗姆酒味益生菌气泡饮料,蒙牛优益C活菌泡泡红提味338ml,瓶,338ml,未知,13.8,13.8,6.9,2,加味汽水,,13.8,3,3
20210603,19:06.0,12,汽水,可口可乐零度汽水680ml,瓶,680ml,可口可乐,4,4,4,1,可乐,,4,5,2.5
20210603,42:31.0,12,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,4.99,4.99,4.99,1,加味汽水,,4.99,12.9,3
20210603,05:41.0,15,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.9,5.9,5.9,1,加味汽水,,5.9,12.5,5
20210603,35:42.0,16,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.99,5.99,5.99,1,加味汽水,,5.99,4,6.9
20210603,02:37.0,17,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,5.99,5.99,5.99,1,可乐,,5.99,3,4
20210603,38:39.0,17,橙味汽水,芬达中瓶500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,12.9,3.8
20210603,16:14.0,18,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,23.96,23.96,5.99,4,可乐,,23.96,28,5
20210603,55:16.0,18,冰镇西瓜味汽水,美年达西瓜600ml,瓶,600ml,百事,3.5,3.5,3.5,1,加味汽水,,3.5,28,6.9
20210604,10:10.0,9,可口可乐+果粒橙,可口可乐1L美汁源果粒橙1.25L,组,1L+1.25L,可口可乐,12.5,12.5,12.5,1,加味汽水,,12.5,4,5
20210604,02:16.0,10,柠檬味汽水,可口可乐雪碧柠檬味汽水680ml,瓶,680ml,雪碧,4,4,4,1,加味汽水,,4,4.5,5
20210604,24:55.0,10,柠檬味汽水,雪碧清爽柠檬味中瓶500ml,瓶,500ml,雪碧,6,6,3,2,加味汽水,,6,6.9,2.5
20210604,10:18.0,11,百事可乐,百事可乐2L,瓶,2L,百事,6.8,6.8,6.8,1,可乐,,6.8,6.9,4.5
20210604,07:35.0,15,电解质饮料,农夫山泉尖叫海盐青橘味550ml,瓶,550ml,农夫,6,6,6,1,加味汽水,,6,6.9,2
20210604,28:27.0,16,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,3,3,3,1,可乐,,3,5,3
20210604,01:18.0,18,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,4.99,4.99,4.99,1,加味汽水,,4.99,5,12.5
20210604,04:30.0,18,可乐汽水,百事可乐1L,瓶,1L,百事,4.5,4.5,4.5,1,可乐,,4.5,5,3
20210604,18:17.0,18,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,2,2,2,1,加味汽水,,2,6.9,12.9
20210604,36:51.0,18,可乐,百事可乐小瓶(PET)330ml,瓶,330ml,百事,2.5,2.5,2.5,1,可乐,,2.5,6.9,6.9
20210604,51:51.0,18,雪碧零卡,雪碧零卡500ml,瓶,500ml,雪碧,3,3,3,1,加味汽水,,3,2,6.9
20210604,38:27.0,19,可口可乐,A可口可乐中瓶500ml,瓶,500ml,可口可乐,3,3,3,1,可乐,,3,2,5
20210604,54:10.0,19,桔子味混合果汁汽水,华洋桔子味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,3.8,2
20210604,54:10.0,19,1982橙子味混合果汁汽水,华洋橙子味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,3,4.5
20210604,54:10.0,19,凤梨味混合果汁汽水,华洋凤梨味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,2,12.9
20210604,02:43.0,20,夏黑葡萄苏打气泡水,元气森林苏打气泡水(夏黑葡萄味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,2,6.8
20210604,02:43.0,20,可口可乐,A可口可乐中瓶500ml,瓶,500ml,可口可乐,3,3,3,1,可乐,,3,7,12.9
20210604,17:25.0,20,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,22,22,1.83,12,加味汽水,,22,22,6.9
20210604,41:29.0,20,可口可乐摩登罐,可口可乐摩登罐330ml,听,330ml,可口可乐,3,3,3,1,加味汽水,,3,3,5
20210604,41:29.0,20,清爽柠檬味汽水,雪碧清爽柠檬味摩登罐330ml,听,330ml,雪碧,3,3,3,1,加味汽水,,3,12.5,8
20210604,45:15.0,20,茉莉蜜桃味汽水,芬达茉莉蜜桃味汽水塑料瓶500ml,瓶,500ml,芬达,3.5,3.5,3.5,1,加味汽水,,3.5,3.8,3
20210604,45:15.0,20,芬达水蜜桃,芬达水蜜桃500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,2,5
20210604,45:15.0,20,葡萄味汽水,芬达葡萄塑料瓶装500g,瓶,500g,芬达,3.8,3.8,3.8,1,加味汽水,,3.8,6.9,3
20210604,45:15.0,20,西瓜味汽水,芬达西瓜500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,5,3
20210604,24:24.0,21,美年达葡萄味汽水,美年达葡萄味汽水600ml,瓶,600ml,百事,3,3,3,1,加味汽水,,3,3,13.9
20210605,09:06.0,9,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,5.9,5.9,5.9,1,加味汽水,,5.9,3,2.5
20210605,24:34.0,9,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,2,2,2,1,加味汽水,,2,12.5,5
20210605,36:47.0,9,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,2,2,2,1,加味汽水,,2,28,5
20210605,36:47.0,9,雪碧清爽柠檬味汽水,雪碧清爽柠檬味汽水PET300ml,瓶,300ml,雪碧,2,2,2,1,加味汽水,,2,28,3
20210605,32:29.0,10,橙味汽水,芬达中瓶500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,12.5,3
20210605,32:29.0,10,柠檬味汽水,雪碧清爽柠檬味中瓶500ml,瓶,500ml,雪碧,3,3,3,1,加味汽水,,3,3,5
20210605,32:29.0,10,桃味营养素饮料,水动乐营养素饮料果蔬桃味600ml,瓶,600ml,水动乐,3.8,3.8,3.8,1,加味汽水,,3.8,5,3
20210605,45:40.0,10,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.9,5.9,5.9,1,加味汽水,,5.9,2.5,3.5
20210605,46:11.0,10,雪碧+果粒橙,雪碧1L美汁源果粒橙1.25L,组,1L+1.25L,雪碧,12.5,12.5,12.5,1,加味汽水,,12.5,3,13.8
20210605,46:15.0,10,冰镇西瓜味汽水,美年达西瓜600ml,瓶,600ml,百事,3.5,3.5,3.5,1,加味汽水,,3.5,10,6.9
20210605,53:08.0,10,红提朗姆酒味益生菌气泡饮料,蒙牛优益C活菌泡泡红提味338ml,瓶,338ml,未知,13.8,13.8,6.9,2,加味汽水,,13.8,6.9,6.9
20210605,53:08.0,10,原味益生菌气泡饮料,蒙牛优益C活菌泡泡原味338ml,瓶,338ml,未知,13.8,13.8,6.9,2,加味汽水,,13.8,12.5,3
20210605,53:43.0,10,柠檬味汽水,可口可乐雪碧柠檬味汽水680ml,瓶,680ml,雪碧,4,4,4,1,加味汽水,,4,3,4
20210605,37:41.0,11,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.99,5.99,5.99,1,加味汽水,,5.99,3,12.9
20210605,51:41.0,11,柠檬味汽水,可口可乐雪碧柠檬味汽水680ml,瓶,680ml,雪碧,4,4,4,1,加味汽水,,4,34.5,6.9
20210605,28:06.0,12,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,6,6,3,2,可乐,,6,2,5
20210605,42:48.0,13,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,5.9,5.9,5.9,1,加味汽水,,5.9,3,5
20210605,53:04.0,13,雪碧清爽柠檬味汽水,雪碧清爽柠檬味汽水PET300ml,瓶,300ml,雪碧,22,22,1.83,12,加味汽水,,22,3,4
20210605,00:44.0,14,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,28,5
20210605,23:02.0,15,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,2,2,2,1,加味汽水,,2,5,13.5
20210605,47:33.0,15,桔子味混合果汁汽水,华洋桔子味汽水358ml,瓶,358ml,华洋,15,15,5,3,加味汽水,,15,3,13.8
20210605,49:09.0,15,桔子味混合果汁汽水,华洋桔子味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,6.8,6.9
20210605,49:09.0,15,荔枝味汽水,华洋荔枝味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,3,5
20210605,01:13.0,16,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,13.8,4.5
20210605,15:35.0,16,雪碧柠檬味汽水+美汁源橙汁饮料,雪碧1.5L酷儿橙组合装1.25L,组,1.25L,雪碧,12.9,12.9,12.9,1,加味汽水,,12.9,22,5
20210605,16:49.0,16,荔枝味汽水,华洋荔枝味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,13.9,3
20210605,42:48.0,16,可口可乐,A可口可乐中瓶500ml,瓶,500ml,可口可乐,3,3,3,1,可乐,,3,2.5,3
20210605,02:25.0,17,橙味汽水pet,百事美年达橙PET300ml,瓶,300ml,百事,2.5,2.5,2.5,1,加味汽水,,2.5,6.9,6
20210605,40:41.0,17,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,3,3,3,1,可乐,,3,6.9,3
20210605,47:37.0,17,雪碧+果粒橙,雪碧1L美汁源果粒橙1.25L,组,1L+1.25L,雪碧,12.5,12.5,12.5,1,加味汽水,,12.5,5,5
20210605,55:43.0,17,可乐汽水,百事可乐1L,瓶,1L,百事,4.5,4.5,4.5,1,可乐,,4.5,12.9,5
20210605,50:54.0,18,柠檬味汽水,可口可乐雪碧柠檬味汽水680ml,瓶,680ml,雪碧,4,4,4,1,加味汽水,,4,6.9,5
20210605,01:09.0,19,汽水,A雪碧塑料2L,瓶,2L,雪碧,11.9,11.9,5.95,2,加味汽水,,11.9,12.5,5
20210605,18:14.0,20,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,5.99,5.99,5.99,1,加味汽水,,5.99,4,5
20210605,04:22.0,21,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,9,9,3,3,可乐,,9,4,10
20210606,58:53.0,9,西瓜味汽水,芬达西瓜500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,12.5,9
20210606,14:09.0,10,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.99,5.99,5.99,1,加味汽水,,5.99,3,9
20210606,16:58.0,10,百事可乐,百事可乐2L,瓶,2L,百事,6.8,6.8,6.8,1,可乐,,6.8,12.5,12.9
20210606,26:50.0,10,可乐,百事可乐小瓶(PET)330ml,瓶,330ml,百事,2.5,2.5,2.5,1,可乐,,2.5,6.9,5
20210606,48:09.0,10,红提朗姆酒味益生菌气泡饮料,蒙牛优益C活菌泡泡红提味338ml,瓶,338ml,未知,13.8,13.8,6.9,2,加味汽水,,13.8,12.9,3
20210606,00:22.0,11,可乐,A百事可乐中瓶600ml,瓶,600ml,百事,3,3,3,1,可乐,,3,6.9,13.8
20210606,24:28.0,11,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,2,2,2,1,加味汽水,,2,6.9,6.9
20210606,34:32.0,11,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,3.9,6.9
20210606,34:32.0,11,卡曼橘味无糖苏打气泡水,元气森林苏打气泡水(卡曼橘味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,5,6
20210606,34:32.0,11,夏黑葡萄苏打气泡水,元气森林苏打气泡水(夏黑葡萄味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,5,6
20210606,40:44.0,11,汽水,A雪碧塑料2L,瓶,2L,雪碧,5.9,5.9,5.9,1,加味汽水,,5.9,7.8,4.5
20210606,11:16.0,12,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,7.8,5
20210606,23:32.0,12,乌龙茶饮料,雪菲力白桃乌龙茶500ml,瓶,500ml,雪菲力,5,5,5,1,加味汽水,,5,6.9,5
20210606,25:43.0,12,汽水葡萄味,美年达葡萄味果味汽水300ml,瓶,300ml,百事,2.5,2.5,2.5,1,加味汽水,,2.5,5,5
20210606,45:14.0,12,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,27.6,5
20210606,59:34.0,12,畅爽装汽水,可口可乐汽水680ml,瓶,680ml,可口可乐,4,4,4,1,可乐,,4,3,5
20210606,29:23.0,13,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,40.8,3
20210606,21:09.0,14,橙味汽水,芬达PET300ml,瓶,300ml,芬达,2,2,2,1,加味汽水,,2,6.9,6
20210606,38:46.0,14,可口可乐+酷儿橙,可乐1.25L加酷儿橙组合装1.5L,组,1.25L,可口可乐,12.9,12.9,12.9,1,加味汽水,,12.9,6.9,5
20210606,53:12.0,14,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,5.99,5.99,5.99,1,加味汽水,,5.99,6.9,6.9
20210606,08:12.0,15,橙味汽水,芬达橙汁塑料2L,瓶,2L,芬达,5.99,5.99,5.99,1,加味汽水,,5.99,6.9,6.9
20210606,30:50.0,15,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,10,10,5,2,加味汽水,,10,6.9,4.5
20210606,51:38.0,15,可口可乐,可口可乐PET300ml,瓶,300ml,可口可乐,4,4,2,2,加味汽水,,4,6.9,6.9
20210606,05:25.0,16,雪碧+果粒橙,雪碧1L美汁源果粒橙1.25L,组,1L+1.25L,雪碧,12.5,12.5,12.5,1,加味汽水,,12.5,6.9,3.8
20210606,10:31.0,16,西瓜味汽水,芬达西瓜500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,5,6.9
20210606,25:47.0,16,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,4,5
20210606,37:28.0,16,百事可乐,百事可乐2L,瓶,2L,百事,6.8,6.8,6.8,1,可乐,,6.8,6,5
20210606,09:30.0,17,可口可乐汽水,可口可乐塑料2L,瓶,2L,可口可乐,11.98,11.98,5.99,2,可乐,,11.98,6.9,12.5
20210606,52:21.0,17,橙味汽水,芬达PET300ml,瓶,300ml,芬达,2,2,2,1,加味汽水,,2,5,3
20210606,32:21.0,18,苏打气泡水白桃味,元气森林气泡水(白桃味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,3,4.9
20210606,32:21.0,18,夏黑葡萄苏打气泡水,元气森林苏打气泡水(夏黑葡萄味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,5.9,3
20210606,33:08.0,18,橙味汽水pet,百事美年达橙PET300ml,瓶,300ml,百事,5,5,2.5,2,加味汽水,,5,6.9,5
20210606,12:51.0,19,凤梨味混合果汁汽水,华洋凤梨味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,5.9,4
20210606,12:51.0,19,荔枝味汽水,华洋荔枝味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,3.9,6.9
20210606,22:36.0,19,桔子味混合果汁汽水,华洋桔子味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,5.9,4.9
20210606,22:36.0,19,荔枝味汽水,华洋荔枝味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,5.9,6.9
20210606,25:44.0,19,汽水,可口可乐芬达橙味汽水680ml,瓶,680ml,可口可乐,4,4,4,1,加味汽水,,4,5.9,3
20210606,24:38.0,20,1982橙子味混合果汁汽水,华洋橙子味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,3,6.9
20210606,24:38.0,20,凤梨味混合果汁汽水,华洋凤梨味汽水358ml,瓶,358ml,华洋,5,5,5,1,加味汽水,,5,2,6.9
20210606,24:38.0,20,卡曼橘味无糖苏打气泡水,元气森林苏打气泡水(卡曼橘味)瓶装480ml,瓶,480ml,元气森林,5,5,5,1,加味汽水,,5,5,4.9
20210606,59:48.0,20,橙味汽水,芬达中瓶500ml,瓶,500ml,芬达,3,3,3,1,加味汽水,,3,6.9,3
20210606,59:48.0,20,可口可乐,A可口可乐中瓶500ml,瓶,500ml,可口可乐,3,3,3,1,可乐,,3,8.85,3
20210606,11:43.0,21,雪碧+果粒橙,雪碧1L美汁源果粒橙1.25L,组,1L+1.25L,雪碧,12.5,12.5,12.5,1,加味汽水,,12.5,5.9,2
20210607,06:13.0,9,汽水,可口可乐芬达橙味汽水680ml,瓶,680ml,可口可乐,4,4,4,1,加味汽水,,4,5.9,7
20210607,00:48.0,10,百事可乐,百事可乐2L,瓶,2L,百事,6.8,6.8,6.8,1,可乐,,6.8,3.5,4.5
20210607,02:53.0,10,零度无糖汽水,零度可乐塑瓶500ml,瓶,500ml,可口可乐,6,6,3,2,可乐,,6,3,22
20210607,09:54.0,10,可口可乐,A可口可乐中瓶500ml,瓶,500ml,可口可乐,3,3,3,1,可乐,,3,3,6.9
